name,subdir,N,E,N_types,specificity,degree_mean,degree_hetero,max_edges,clustering_coeff,max_chordless_cycle,self_assembly_probability,tree_num,guided_assembly_probability,tree_depth,tree_leaves,tree_N
LTC6081_TA04,ltspice_demos,26,33,15,0.943040293040293,2.5384615384615383,8.615384615384615,33,0.0,7,,1.0,0.06,3.0,22.0,25.0
LTC6081_TA04,ltspice_demos,26,33,15,0.943040293040293,2.5384615384615383,8.615384615384615,33,0.0,7,,2.0,0.06,3.0,22.0,25.0
LT1584-33_TA01,ltspice_demos,12,11,7,0.7037037037037037,1.8333333333333333,4.0,11,0.0,0,,0.0,1.0,0.0,1.0,1.0
LTC6992-2,ltspice_demos,58,58,22,0.8222495894909688,2.0,6.620689655172414,58,0.0,4,,0.0,0.71,1.0,30.0,31.0
LTC6268_isoSPI_DiffAmp,ltspice_demos,81,87,24,0.896135265700483,2.1481481481481484,5.876543209876544,87,0.0,16,,,,,,
LTC6244_60kHz_PeakHold_Pos_and_Neg,ltspice_demos,63,71,16,0.8240917107583774,2.253968253968254,6.349206349206349,71,0.0455026455026455,18,,0.0,0.001,2.0,8.0,10.0
LT1083_TA04,ltspice_demos,18,19,12,0.8409090909090909,2.111111111111111,5.777777777777778,19,0.0,4,,0.0,1.0,0.0,1.0,1.0
LT1761_DC330,ltspice_demos,17,18,11,0.8156862745098039,2.117647058823529,6.0,18,0.0705882352941176,4,,0.0,1.0,0.0,1.0,1.0
LT1585-33_TA01,ltspice_demos,12,11,7,0.7037037037037037,1.8333333333333333,4.0,11,0.0,0,,0.0,1.0,0.0,1.0,1.0
LTC1068_TA15,ltspice_demos,41,57,19,0.9267389340560072,2.7804878048780486,17.121951219512194,57,0.1999999999999999,8,,,,,,
LTC6081_TA02_,ltspice_demos,41,49,19,0.8995031616982836,2.3902439024390243,7.512195121951219,49,0.0,16,,0.0,0.001,0.0,1.0,1.0
LT1116_AI01,ltspice_demos,13,12,8,0.7802197802197802,1.8461538461538465,4.923076923076923,12,0.0,0,,0.0,1.0,0.0,1.0,1.0
LT6703-3_PSMonitor,ltspice_demos,17,18,11,0.8588235294117648,2.117647058823529,5.411764705882353,18,0.0,4,,0.0,0.193,1.0,7.0,8.0
LTC6081_TA02,ltspice_demos,41,49,19,0.8995031616982836,2.3902439024390243,7.512195121951219,49,0.0,16,,0.0,0.01,1.0,27.0,28.0
LTC6081_TA02,ltspice_demos,41,49,19,0.8995031616982836,2.3902439024390243,7.512195121951219,49,0.0,16,,1.0,0.01,1.0,27.0,28.0
LT3081_TA04,ltspice_demos,27,30,13,0.8302469135802468,2.2222222222222223,7.037037037037037,30,0.0,6,,0.0,0.05,1.0,12.0,13.0
LTC6268_isoSPI_DiffAmp_,ltspice_demos,81,87,24,0.896135265700483,2.1481481481481484,5.876543209876544,87,0.0,16,,,,,,
LT3082,ltspice_demos,15,14,9,0.8222222222222222,1.8666666666666667,4.666666666666667,14,0.0,0,,0.0,1.0,0.0,1.0,1.0
LT1001_TA10,ltspice_demos,23,28,9,0.8353260869565218,2.4347826086956523,7.130434782608695,28,0.0623188405797101,10,,0.0,0.001,1.0,5.0,6.0
LTC6405_MixerApp,ltspice_demos,68,71,25,0.8637254901960785,2.088235294117647,6.5,71,0.0,18,,,,,,
LTC6991_TA07,ltspice_demos,23,24,15,0.8540372670807453,2.0869565217391304,5.913043478260869,24,0.0608695652173913,4,,,,,,
LT3466,ltspice_demos,28,29,11,0.8678571428571429,2.071428571428572,7.642857142857143,29,0.0482683982683982,11,,,,,,
LTC6993-2_TA06,ltspice_demos,41,46,20,0.7768934531450578,2.2439024390243905,7.024390243902439,46,0.0699186991869918,10,,0.0,0.001,1.0,29.0,30.0
LT6105_1V,ltspice_demos,16,16,10,0.8564814814814815,2.0,5.5,16,0.0,6,,0.0,1.0,0.0,1.0,1.0
LT1374HV,ltspice_demos,24,27,17,0.8871527777777778,2.25,7.75,27,0.0,6,,0.0,0.7,1.0,16.0,17.0
LT6105_F05,ltspice_demos,17,18,10,0.888888888888889,2.117647058823529,6.235294117647059,18,0.0725490196078431,5,,0.0,1.0,0.0,1.0,1.0
LT3081_TA01A,ltspice_demos,21,21,13,0.7724867724867726,2.0,5.428571428571429,21,0.0587301587301587,3,,0.0,1.0,0.0,1.0,1.0
LT1249_TA01,ltspice_demos,43,49,23,0.8786997885835095,2.2790697674418605,6.837209302325581,49,0.0,14,,0.0,0.001,1.0,35.0,36.0
LTC6404-1_SE_RBal,ltspice_demos,22,23,11,0.85,2.090909090909091,7.818181818181818,23,0.1232323232323232,3,,0.0,0.1599999999999999,1.0,18.0,19.0
LTM8048_DC1560A,ltspice_demos,30,31,16,0.7281481481481481,2.066666666666667,7.133333333333334,31,0.0396296296296296,4,,0.0,0.72,1.0,8.0,9.0
LT1002_TA10,ltspice_demos,21,26,11,0.9044444444444444,2.4761904761904763,7.523809523809524,26,0.0603174603174603,7,,0.0,0.02,1.0,9.0,10.0
LT1002_TA10,ltspice_demos,21,26,11,0.9044444444444444,2.4761904761904763,7.523809523809524,26,0.0603174603174603,7,,1.0,0.02,2.0,10.0,12.0
LT1072HV,ltspice_demos,20,21,13,0.8625,2.1,5.5,21,0.0,6,,,,,,
LT1083_TA01,ltspice_demos,15,15,9,0.8555555555555556,2.0,4.8,15,0.0,4,,0.0,1.0,0.0,1.0,1.0
LT6108_LTC6994_DN495_F01_,ltspice_demos,38,47,23,0.8955342902711323,2.473684210526316,8.736842105263158,47,0.0632832080200501,10,,0.0,0.001,1.0,22.0,23.0
LTC6991_F14,ltspice_demos,15,14,8,0.7873015873015874,1.8666666666666667,4.666666666666667,14,0.0,0,,0.0,1.0,0.0,1.0,1.0
LTC6078_TA15,ltspice_demos,23,24,10,0.7954911433172304,2.0869565217391304,5.217391304347826,24,0.0623188405797101,8,,0.0,0.05,1.0,16.0,17.0
LTC6078_TA15,ltspice_demos,23,24,10,0.7954911433172304,2.0869565217391304,5.217391304347826,24,0.0623188405797101,8,,1.0,0.05,1.0,16.0,17.0
LTC6078_TA15,ltspice_demos,23,24,10,0.7954911433172304,2.0869565217391304,5.217391304347826,24,0.0623188405797101,8,,2.0,0.05,2.0,18.0,20.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,0.0,0.01,2.0,51.0,53.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,1.0,0.01,2.0,51.0,53.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,2.0,0.01,1.0,50.0,51.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,3.0,0.01,2.0,51.0,53.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,4.0,0.01,2.0,51.0,53.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,5.0,0.01,1.0,50.0,51.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,6.0,0.01,1.0,50.0,51.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,7.0,0.01,1.0,50.0,51.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,8.0,0.01,2.0,51.0,53.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,9.0,0.01,1.0,50.0,51.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,10.0,0.01,2.0,51.0,53.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,11.0,0.01,1.0,51.0,52.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,12.0,0.01,1.0,51.0,52.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,13.0,0.01,1.0,51.0,52.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,14.0,0.01,1.0,51.0,52.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,15.0,0.01,1.0,51.0,52.0
LTC6993_TA10_LTC6994,ltspice_demos,52,55,18,0.7209653092006034,2.1153846153846154,6.5,55,0.0089743589743589,4,,16.0,0.01,1.0,51.0,52.0
LT1792_LT1097_TA01,ltspice_demos,30,35,15,0.8825396825396825,2.333333333333333,6.533333333333333,35,0.0,10,,0.0,0.001,1.0,16.0,17.0
LT1792_LT1464_LTJ1999SEPF3,ltspice_demos,30,35,15,0.8825396825396825,2.333333333333333,6.533333333333333,35,0.0,10,,,,,,
LT1567_F05,ltspice_demos,17,19,12,0.8877005347593583,2.235294117647059,8.0,19,0.0668067226890756,4,,,,,,
LT1086_TA14,ltspice_demos,17,17,10,0.8300653594771241,2.0,4.941176470588236,17,0.0,4,,,,,,
LTC6362_LTC5599_Baseband_IQModulator_,ltspice_demos,58,66,25,0.8975095785440613,2.2758620689655173,6.965517241379311,66,0.0,16,,,,,,
LT1085_TA01,ltspice_demos,15,15,9,0.8555555555555556,2.0,4.8,15,0.0,4,,,,,,
LT1028_TA10_LT1055,ltspice_demos,47,57,25,0.9106826241134752,2.425531914893617,7.531914893617022,57,0.0,13,,,,,,
LTC6994_TA02_LTC6993,ltspice_demos,26,27,13,0.7083333333333333,2.076923076923077,6.307692307692308,27,0.0115384615384615,4,,,,,,
LTC3112_DC1598A,ltspice_demos,47,57,25,0.9157801418439716,2.425531914893617,13.319148936170214,57,0.1068806768694786,5,,,,,,
LTM8047_DC1693A,ltspice_demos,22,22,13,0.7222222222222222,2.0,5.818181818181818,22,0.0,4,,,,,,
LTC6406_DN454F03,ltspice_demos,30,34,16,0.9177777777777778,2.2666666666666666,8.0,34,0.0,9,,,,,,
LT6105_F07,ltspice_demos,26,30,11,0.9205128205128204,2.3076923076923075,7.538461538461538,30,0.0897435897435897,5,,,,,,
LTC6081_TA01,ltspice_demos,26,28,14,0.878698224852071,2.1538461538461537,5.846153846153846,28,0.0,8,,,,,,
LTC6994,ltspice_demos,22,24,10,0.7861952861952862,2.1818181818181817,7.090909090909091,24,0.0106060606060606,4,,,,,,
LT1113_TA01,ltspice_demos,30,35,14,0.8673504273504274,2.333333333333333,6.533333333333333,35,0.0,10,,,,,,
LTC6244_F11A,ltspice_demos,28,34,14,0.8994047619047619,2.4285714285714284,7.142857142857143,34,0.0,13,,,,,,
LT1792_LT1464_LTJ1999SEPF3_,ltspice_demos,30,35,15,0.8825396825396825,2.333333333333333,6.533333333333333,35,0.0,10,,,,,,
LT1028_TA10_LT1055_1,ltspice_demos,47,57,25,0.9106826241134752,2.425531914893617,7.531914893617022,57,0.0,13,,,,,,
LTC6400-20_Noise,ltspice_demos,24,24,13,0.8020833333333334,2.0,6.833333333333333,24,0.0,6,,,,,,
LT3014B_TA01,ltspice_demos,20,20,11,0.8433333333333333,2.0,6.6,20,0.0,4,,,,,,
LTC1966_TA09,ltspice_demos,17,15,11,,1.7647058823529411,4.117647058823529,14,0.0,0,,,,,,
LTC2053_CurrentSense_1V,ltspice_demos,22,25,13,0.8926767676767677,2.272727272727273,6.454545454545454,25,0.0,8,,,,,,
LT1721_AN98F19,ltspice_demos,35,37,15,0.789795918367347,2.1142857142857143,6.285714285714286,37,0.0,8,,,,,,
LT6108_LTC6994_DN495_F01,ltspice_demos,38,47,23,0.8955342902711323,2.473684210526316,8.736842105263158,47,0.0632832080200501,10,,,,,,
LTC6994_TA01A,ltspice_demos,33,34,12,0.7369146005509641,2.060606060606061,5.9393939393939394,34,0.0,4,,,,,,
LT6106_F4,ltspice_demos,15,16,9,0.825,2.1333333333333333,6.0,16,0.0844444444444444,5,,,,,,
LT1028_TA10_LT1055_,ltspice_demos,47,57,25,0.9106826241134752,2.425531914893617,7.531914893617022,57,0.0,13,,,,,,
LT1587-33_TA01,ltspice_demos,12,11,7,0.7037037037037037,1.8333333333333333,4.0,11,0.0,0,,,,,,
LT1431_TA13,ltspice_demos,32,38,14,0.9377003205128204,2.375,9.1875,38,0.0,6,,,,,,
LTC6400-20_SE_Input,ltspice_demos,36,36,13,0.7754629629629629,2.0,7.555555555555555,36,0.0,4,,,,,,
LT1055_TA10,ltspice_demos,57,73,22,0.9447229184071289,2.56140350877193,8.350877192982455,73,0.0,20,,,,,,
LT1792_LT1097_TA01_,ltspice_demos,30,35,15,0.8825396825396825,2.333333333333333,6.533333333333333,35,0.0,10,,,,,,
LTC6752_F12,ltspice_demos,30,34,15,0.8413095238095238,2.2666666666666666,6.666666666666667,34,0.0,8,,,,,,
LTC6090_LTC2054_DN513_F02,ltspice_demos,56,63,25,0.8861607142857143,2.25,6.928571428571429,63,0.0386904761904761,12,,,,,,
LT1084_TA01,ltspice_demos,15,15,9,0.8555555555555556,2.0,4.8,15,0.0,4,,,,,,
LT1037_TA01,ltspice_demos,25,27,14,0.8461538461538461,2.16,5.76,27,0.0,9,,,,,,
LTC6401-8_Gainof1,ltspice_demos,18,18,10,0.8765432098765432,2.0,7.444444444444445,18,0.0,4,,,,,,
LTC6090_HVIntegrator,ltspice_demos,17,17,10,0.8649237472766884,2.0,6.705882352941177,17,0.0,4,,,,,,
6081,ltspice_examples,26,28,14,0.878698224852071,2.1538461538461537,5.846153846153846,28,0.0,8,,,,,,
ADP162-3,ltspice_examples,11,10,7,0.696969696969697,1.818181818181818,4.181818181818182,10,0.0,0,,,,,,
1251,ltspice_examples,20,21,11,0.79,2.1,11.0,21,0.1346153846153846,3,,,,,,
1178,ltspice_examples,10,10,6,0.74,2.0,5.4,10,0.1433333333333333,3,,,,,,
1997-3,ltspice_examples,24,24,9,0.8836805555555556,2.0,11.75,24,0.0,5,,,,,,
6202,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
1206,ltspice_examples,12,12,9,0.875,2.0,5.833333333333333,12,0.1166666666666666,3,,,,,,
6993-3,ltspice_examples,15,15,9,0.7444444444444445,2.0,5.6,15,0.0,4,,,,,,
gr_del,ltspice_examples,35,36,17,,2.057142857142857,4.742857142857143,34,0.0,6,,,,,,
1085,ltspice_examples,12,12,9,0.875,2.0,4.833333333333333,12,0.0,4,,,,,,
1355,ltspice_examples,30,35,15,0.8764285714285714,2.333333333333333,6.733333333333333,35,0.0,8,,,,,,
1210,ltspice_examples,16,16,11,0.8708333333333333,2.0,5.5,16,0.0,4,,,,,,
elip_grd,ltspice_examples,61,67,33,,2.19672131147541,5.836065573770492,66,0.0,6,,,,,,
1990,ltspice_examples,11,10,6,0.7818181818181819,1.818181818181818,6.181818181818182,10,0.0,0,,,,,,
1790-3,ltspice_examples,9,8,6,0.7333333333333334,1.7777777777777777,3.7777777777777777,8,0.0,0,,,,,,
AD8034,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
6078,ltspice_examples,23,24,10,0.7954911433172304,2.0869565217391304,5.217391304347826,24,0.0623188405797101,8,,,,,,
1006S8,ltspice_examples,13,13,8,0.7728937728937728,2.0,5.230769230769231,13,0.0,4,,,,,,
AD8608,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
1494,ltspice_examples,58,67,18,0.8546991210277214,2.310344827586207,6.724137931034483,67,0.0,10,,,,,,
1882,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
1562-2,ltspice_examples,32,42,11,0.94375,2.625,17.5,42,0.2197368421052631,6,,,,,,
2943,ltspice_examples,14,15,9,0.9464285714285714,2.142857142857143,8.0,15,0.0858843537414966,4,,,,,,
1396,ltspice_examples,29,35,13,0.9059386973180076,2.413793103448276,6.965517241379311,35,0.0494252873563218,12,,,,,,
6900,ltspice_examples,7,7,6,0.9428571428571428,2.0,5.142857142857143,7,0.2142857142857142,3,,,,,,
ADG1412,ltspice_examples,15,14,9,0.65,1.8666666666666667,5.066666666666666,14,0.0,0,,,,,,
SampleAndHold,ltspice_examples,8,6,6,0.95,1.5,2.75,6,0.0,0,,,,,,
1050,ltspice_examples,39,45,21,0.8855982905982906,2.3076923076923075,6.666666666666667,45,0.0,13,,,,,,
4602,ltspice_examples,16,16,8,0.8928571428571429,2.0,9.75,16,0.0844696969696969,3,,,,,,
1115,ltspice_examples,35,42,22,0.9108843537414966,2.4,7.085714285714285,42,0.0361904761904761,11,,,,,,
ADP160-2,ltspice_examples,11,10,7,0.696969696969697,1.818181818181818,4.181818181818182,10,0.0,0,,,,,,
3082,ltspice_examples,15,14,9,0.8222222222222222,1.8666666666666667,4.666666666666667,14,0.0,0,,,,,,
1816,ltspice_examples,21,26,11,0.9044444444444444,2.4761904761904763,7.523809523809524,26,0.0603174603174603,7,,,,,,
1457,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
1007,ltspice_examples,11,11,8,0.8441558441558441,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
6238,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
1841,ltspice_examples,10,10,7,0.8,2.0,5.4,10,0.1433333333333333,3,,,,,,
AD8624,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
1787,ltspice_examples,14,14,8,0.8707482993197279,2.0,6.428571428571429,14,0.0,4,,,,,,
Vswitch,ltspice_examples,7,5,5,0.8571428571428572,1.4285714285714286,2.2857142857142856,5,0.0,0,,,,,,
6107,ltspice_examples,12,13,9,0.875,2.1666666666666665,6.166666666666667,13,0.1055555555555555,4,,,,,,
1011,ltspice_examples,16,16,11,0.8125,2.0,6.125,16,0.0863095238095238,3,,,,,,
6994-1,ltspice_examples,15,15,9,0.7444444444444445,2.0,5.6,15,0.0,4,,,,,,
1086-3,ltspice_examples,9,8,6,0.7333333333333334,1.7777777777777777,3.7777777777777777,8,0.0,0,,,,,,
ADA4857,ltspice_examples,16,16,8,0.7708333333333334,2.0,5.5,16,0.0,4,,,,,,
6015,ltspice_examples,16,17,9,0.875,2.125,5.5,17,0.0895833333333333,7,,,,,,
ADP165-1,ltspice_examples,11,10,7,0.696969696969697,1.818181818181818,4.181818181818182,10,0.0,0,,,,,,
1800,ltspice_examples,30,35,15,0.8764285714285714,2.333333333333333,6.733333333333333,35,0.0,8,,,,,,
AD8665,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
ADG436,ltspice_examples,14,13,7,0.5833333333333334,1.8571428571428568,5.714285714285714,13,0.0,0,,,,,,
1726-2,ltspice_examples,21,20,12,0.7272727272727273,1.9047619047619049,5.809523809523809,20,0.0,0,,,,,,
6119-1,ltspice_examples,27,32,17,0.8842592592592593,2.3703703703703702,8.74074074074074,32,0.0917695473251028,4,,,,,,
1001A,ltspice_examples,23,28,9,0.8353260869565218,2.4347826086956523,7.130434782608695,28,0.0623188405797101,10,,,,,,
ADA4177-2,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
ADA4077-2,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
2903-B1,ltspice_examples,12,12,8,0.761904761904762,2.0,5.833333333333333,12,0.1166666666666666,3,,,,,,
1021-7,ltspice_examples,5,4,4,0.8666666666666667,1.6,3.2,4,0.0,0,,,,,,
6656-1,ltspice_examples,6,5,4,0.6666666666666667,1.6666666666666667,3.333333333333333,5,0.0,0,,,,,,
3466-1,ltspice_examples,23,24,13,0.8429951690821256,2.0869565217391304,8.608695652173912,24,0.0587615283267457,4,,,,,,
1374HV,ltspice_examples,24,27,17,0.8871527777777778,2.25,7.75,27,0.0,6,,,,,,
3502A,ltspice_examples,22,26,14,0.8776223776223776,2.363636363636364,8.090909090909092,26,0.1093073593073593,4,,,,,,
1634-2,ltspice_examples,5,4,4,0.8666666666666667,1.6,2.8,4,0.0,0,,,,,,
1359,ltspice_examples,30,35,15,0.8764285714285714,2.333333333333333,6.733333333333333,35,0.0,8,,,,,,
AD8604,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
1498,ltspice_examples,30,35,15,0.8764285714285714,2.333333333333333,6.733333333333333,35,0.0,8,,,,,,
AD8038,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
1079A,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
ADA4637,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
1230,ltspice_examples,28,31,18,0.8723739495798319,2.2142857142857144,6.285714285714286,31,0.0,4,,,,,,
ADuM4121B,ltspice_examples,12,12,8,0.761904761904762,2.0,5.833333333333333,12,0.1166666666666666,3,,,,,,
AD5535Bopamp,ltspice_examples,12,11,8,0.761904761904762,1.8333333333333333,4.666666666666667,11,0.0,0,,,,,,
1086-12,ltspice_examples,9,8,6,0.7333333333333334,1.7777777777777777,3.7777777777777777,8,0.0,0,,,,,,
AD811,ltspice_examples,14,14,8,0.7789115646258504,2.0,5.142857142857143,14,0.0,4,,,,,,
6234,ltspice_examples,20,22,11,0.8683333333333334,2.2,5.9,22,0.0,6,,,,,,
ADG5236,ltspice_examples,14,13,7,0.5833333333333334,1.8571428571428568,5.714285714285714,13,0.0,0,,,,,,
ADA4661-2,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
AD8628,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
1637,ltspice_examples,16,18,11,0.9104166666666668,2.25,6.75,18,0.0458333333333333,5,,,,,,
ADM7155-01,ltspice_examples,22,23,9,0.728219696969697,2.090909090909091,6.545454545454546,23,0.0622294372294372,4,,,,,,
4065,ltspice_examples,14,13,10,0.8412698412698413,1.8571428571428568,4.571428571428571,13,0.0,4,,,,,,
butter,ltspice_examples,100,96,27,0.7383846153846155,1.92,4.72,96,0.0,0,,,,,,
LTZ1000A,ltspice_examples,22,24,13,0.8257575757575758,2.1818181818181817,7.454545454545454,24,0.0,6,,,,,,
6222,ltspice_examples,30,35,15,0.8764285714285714,2.333333333333333,6.733333333333333,35,0.0,8,,,,,,
ADG1633,ltspice_examples,23,22,8,0.782608695652174,1.9130434782608696,12.869565217391305,22,0.0,0,,,,,,
2912-3,ltspice_examples,19,21,12,0.8532695374800638,2.210526315789474,7.368421052631579,21,0.1265664160401002,4,,,,,,
OP296,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
ADA4000-4,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
S-param,ltspice_examples,177,172,25,0.8452605147520402,1.9435028248587567,4.395480225988701,172,0.0,0,,,,,,
NoiseFigure,ltspice_examples,21,21,14,0.8754578754578755,2.0,4.666666666666667,21,0.0,6,,,,,,
318A,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
Transformer2,ltspice_examples,11,8,7,,1.4545454545454546,2.363636363636364,7,0.0,0,,,,,,
1949,ltspice_examples,23,25,14,0.8868450390189521,2.1739130434782608,7.043478260869565,25,0.0522774327122153,6,,,,,,
6275,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
AD8669,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
1676,ltspice_examples,25,26,15,0.8285714285714285,2.08,6.64,26,0.0,4,,,,,,
1728-3,ltspice_examples,11,10,7,0.696969696969697,1.818181818181818,4.545454545454546,10,0.0,0,,,,,,
6908-1,ltspice_examples,8,8,6,0.95,2.0,5.75,8,0.1791666666666666,3,,,,,,
MC1648,ltspice_examples,54,67,19,0.8619684499314129,2.4814814814814814,8.407407407407407,67,0.0,19,,,,,,
1363,ltspice_examples,30,35,15,0.8764285714285714,2.333333333333333,6.733333333333333,35,0.0,8,,,,,,
1677,ltspice_examples,15,16,9,0.8666666666666667,2.1333333333333333,5.6,16,0.0955555555555555,7,,,,,,
OP413,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
1728-2,ltspice_examples,11,10,7,0.696969696969697,1.818181818181818,4.545454545454546,10,0.0,0,,,,,,
AD8541,ltspice_examples,14,14,7,0.8035714285714286,2.0,5.142857142857143,14,0.0,4,,,,,,
1934-1,ltspice_examples,25,28,16,0.8702222222222222,2.24,6.56,28,0.0,6,,,,,,
1362,ltspice_examples,30,35,15,0.8764285714285714,2.333333333333333,6.733333333333333,35,0.0,8,,,,,,
1004-2,ltspice_examples,5,4,4,0.8666666666666667,1.6,2.8,4,0.0,0,,,,,,
6274,ltspice_examples,11,11,7,0.803030303030303,2.0,5.2727272727272725,11,0.1303030303030303,3,,,,,,
